PF19232			DUF5885	Family of unknown function (DUF5885)
PF19233			DUF5886	Family of unknown function (DUF5886)
PF19234			DUF5887	Family of unknown function (DUF5887)
PF19235	CL0066	Trefoil	DUF5888	Domain of unknown function (DUF5888)
PF19236	CL0750	ADAM_CR_sf	ADAMTS_CR_3	ADAMTS cysteine-rich domain
PF19237			DUF5889	Family of unknown function (DUF5889)
PF19238	CL0036	TIM_barrel	Radical_SAM_2	Radical SAM-like domain
PF19239	CL0418	GIY-YIG	GIY_YIG_domain	GIY-YIG domain-containing protein
PF19240			DUF5890	Family of unknown function (DUF5890)
PF19241			DUF5891	Family of unknown function (DUF5891)
PF19242			Zn_finger_prot	Putative zinc finger protein 
PF19243			DUF5892	Family of unknown function (DUF5892)
PF19244	CL0260	NTP_transf	Poly_A_pol_cat	Poly(A) polymerase catalytic subunit
PF19245			DUF5893	Family of unknown function (DUF5893)
PF19246			DUF5894	Family of unknown function (DUF5894)
PF19247	CL0021	OB	DUF5895	Domain of unknown function (DUF5895)
PF19248			DUF5896	Family of unknown function (DUF5896)
PF19249			DUF5897	Family of unknown function (DUF5897)
PF19250	CL0016	PKinase	DUF5898	Family of unknown function (DUF5898)
PF19251			DUF5899	Minor capsid protein P2, DUF5899
PF19252			HIND	HIND motif
PF19253			DUF5900	Family of unknown function (DUF5900)
PF19254			DUF5901	Family of unknown function (DUF5901)
PF19255			DUF5902	Family of unknown function (DUF5902)
PF19256			LAIKA	LAIKA domain
PF19258			KxYKxGKxW_sig	KxYKxGKxW signal peptide
PF19259	CL0523	GAG-polyprotein	Ty3_capsid	Ty3 transposon capsid-like protein
PF19260			DUF5903	Family of unknown function (DUF5903)
PF19261			DUF5904	Domain of unknown function (DUF5904)
PF19262			DUF5905	Family of unknown function (DUF5905)
PF19263	CL0023	P-loop_NTPase	DUF5906	Family of unknown function (DUF5906)
PF19264			DUF5907	Repeat of unknown function (DUF5907)
PF19265			DUF5908	Family of unknown function (DUF5908)
PF19266	CL0504	Phage_barrel	CIS_tube	Contractile injection system tube protein
PF19267			CIS_spike_tip	Contractile injection system spike tip protein
PF19268			CIS_TMP	Contractile injection system tape measure protein
PF19269			Anticodon_2	Anticodon binding domain
PF19270			FBO_C	F-box only protein C-terminal region
PF19271	CL0159	E-set	Nis1	Nis1 family
PF19272			ASMase_C	Acid sphingomyelin phosphodiesterase C-terminal region
PF19273	CL0020	TPR	Exportin-5	Exportin-5 family
PF19274	CL0020	TPR	PI4K_N	PI4-kinase N-terminal region
PF19275			HflX_C	HflX C-terminal domain
PF19276			HD_assoc_2	HD associated region
PF19277			GPAT_C	Glycerol-3-phosphate acyltransferase C-terminal region
PF19278			Hydant_A_C	Hydantoinase/oxoprolinase C-terminal domain
PF19279	CL0701	NAD_kinase_C	YegS_C	YegS C-terminal NAD kinase beta sandwich-like domain
PF19280	CL0701	NAD_kinase_C	CERK_C	Ceramide kinase C-terminal domain
PF19281			PHYHIP_C	Phytanoyl-CoA hydroxylase-interacting protein C-terminus
PF19282	CL0020	TPR	Exportin-T	Exportin-T
PF19283	CL0186	Beta_propeller	APEH_N	Acylamino-acid-releasing enzyme, N-terminal domain
PF19284			Arc_MA	Arc MA domain
PF19285			NmU-R2_C_term	Neuromedin-U receptor 2, C-terminal
PF19286			ZSWIM1-3_C	Zinc finger SWIM domain-containing protein 1/3, C-terminal
PF19287			DUF5910	Family of unknown function (DUF5910)
PF19288	CL0036	TIM_barrel	CofH_C	CofH/MqnC C-terminal region
PF19289			PmbA_TldD_3rd	PmbA/TldA metallopeptidase C-terminal domain
PF19290			PmbA_TldD_2nd	PmbA/TldA metallopeptidase central domain
PF19291	CL0103	Gal_mutarotase	TREH_N	Trehalase-like, N-terminal
PF19292			KPBB_C	Phosphorylase b kinase C-terminal domain
PF19293			CdaA_N	CdaA N-terminal transmembrane domain
PF19294	CL0947	PK_C	DACZ_N	Diadenylate cyclase, N-terminal
PF19295			SufBD_N	SufBD protein N-terminal region
PF19296			RelA_AH	RelA/SpoT AH domain
PF19297			QcrA_N	QcrA subunit N-terminal region
PF19298	CL0209	Bet_v_1_like	KshA_C	3-Ketosteroid 9alpha-hydroxylase C-terminal domain
PF19299	CL0209	Bet_v_1_like	DUF5914	Domain of unknown function (DUF5914)
PF19300			BPD_transp_1_N	Binding-prot-dependent transport system membrane comp, N-term
PF19301	CL0209	Bet_v_1_like	LigXa_C	LigXa C-terminal domain like
PF19302			DUF5915	Domain of unknown function (DUF5915)
PF19303	CL0258	DALR	Anticodon_3	Anticodon binding domain of methionyl tRNA ligase
PF19304	CL0697	SDH_beta	PGDH_inter	D-3-phosphoglycerate dehydrogenase intervening domain
PF19305	CL0697	SDH_beta	MmgE_PrpD_C	MmgE/PrpD C-terminal domain
PF19306	CL0123	HTH	WHD_Lhr	Large helicase-related protein, winged helix domain
PF19307	CL0373	Phage-coat	SrpI-like	Type 2A encapsulin shell protein SrpI-like
PF19308	CL0362	RAMPS-Cas5-like	CRISPR_Cas6_N	CRISPR Cas6 N-terminal domain
PF19309			Frem_N	Frem protein N-terminal domain
PF19310			TOP_N	Neurolysin/Thimet oligopeptidase, N-terminal domain
PF19311			KELAA	KELAA motif
PF19312			NtrY_N	NtrY N-terminal region
PF19313	CL0193	MBB	DUF5916	Domain of unknown function (DUF5916)
PF19314			DUF5917	Family of unknown function (DUF5917)
PF19315	CL0050	HotDog	MC_hydratase	Mesaconyl-CoA hydratase
PF19316			PIGO_PIGG	GPI ethanolamine phosphate transferase membrane region
PF19317	CL0148	Viral_Gag	Gag_p24_C	Gag protein p24 C-terminal domain
PF19318	CL0202	GBD	DUF5918	Family of unknown function (DUF5918)
PF19319	CL0479	PLD	DUF5919	Domain of unknown function (DUF5919)
PF19320			GlfT2_domain3	Galactofuranosyltransferase-2, domain 3
PF19321			KCTD18_C	BTB/POZ domain-containing protein KCTD18 C-terminus
PF19322			RKP_N	E3 ubiquitin-protein ligase RKP N-terminus
PF19323	CL0992	KCTD_C	KCTD4_C	BTB/POZ domain-containing protein KCTD4 C-terminus
PF19324			LETM2_N	LETM1 domain-containing protein LETM2 N-terminus
PF19325			RNF152_C	E3 ubiquitin-protein ligase RNF152 C-terminus
PF19326	CL0036	TIM_barrel	AMP_deaminase	AMP deaminase
PF19327	CL0265	HIT	Ap4A_phos_N	Ap4A phosphorylase N-terminal domain
PF19328			DAP_DH_C	2,4-diaminopentanoate dehydrogenase C-terminal domain
PF19329	CL0992	KCTD_C	KCTD11_21_C	BTB/POZ domain-containing protein KCTD11/21 C-terminus
PF19330			DNER_C	Delta and Notch-like EGF-related receptor C-terminus
PF19331			MCCA_BT	Methylcrotonoyl-CoA carboxylase subunit alpha BT domain
PF19332			RNF180_C	E3 ubiquitin-protein ligase RNF180 C-terminus
PF19333			FAXC_N	Failed axon connections homolog N-terminus
PF19334	CL0128	vWA-like	DUF5920	Domain of unknown function (DUF5920)
PF19335			HMBD	Heavy metal binding domain
PF19336			DUF5921	Domain of unknown function (DUF5921)
PF19337			BAMBI_C	BMP and activin membrane-bound inhibitor homolog C-terminus
PF19338			NTF3_N	Neutrophin-3 N-terminus
PF19339			ANGEL2_N	Protein angel homolog 2 N-terminal
PF19340			GCP6_N	Gamma-tubulin complex component 6 N-terminus
PF19341			B3GALT2_N	Beta-1,3-galactosyltransferase 2 N-terminus
PF19342			MGP3_C	MGP3 C-terminal domain
PF19343			HAM1_N	HAM1-like, N-terminal domain
PF19344	CL0174	TetR_C	TetR_C_32	Tetracyclin repressor-like, C-terminal domain
PF19345	CL0036	TIM_barrel	MTHFR_2	Mycobacterial methylenetetrahydrofolate reductase
PF19346			DUF5924	Family of unknown function (DUF5924)
PF19347			DUF5925	Domain of unknown function (DUF5925)
PF19348			DUF5926	Family of unknown function (DUF5926)
PF19349	CL0023	P-loop_NTPase	DUF5927	Family of unknown function (DUF5927)
PF19350	CL0023	P-loop_NTPase	DUF5928	Family of unknown function (DUF5928)
PF19351			DUF5929	Domain of unknown function (DUF5929)
PF19352	CL0174	TetR_C	TetR_C_38	Tetracyclin repressor-like, C-terminal domain
PF19353			DUF5930	Family of unknown function (DUF5930)
PF19354			DUF5931	Family of unknown function (DUF5931)
PF19355			DUF5932	Family of unknown function (DUF5932)
PF19356			DUF5933	Domain of unknown function (DUF5933)
PF19358			DUF5935	Family of unknown function (DUF5935)
PF19359			DUF5936	Family of unknown function (DUF5936)
PF19360			TadB_TadC_N	TadB/TadC N-terminal domain
PF19361			DUF5937	Family of unknown function (DUF5937)
PF19362			DUF5938	Family of unknown function (DUF5938)
PF19363			DUF5939	Family of unknown function (DUF5939)
PF19364			DUF5940	Family of unknown function (DUF5940)
PF19365			DUF5941	Family of unknown function (DUF5941)
PF19366			DUF5942	Domain of unknown function (DUF5942)
PF19367			DUF5943	Domain of unknown function (DUF5943)
PF19368	CL0123	HTH	WHD_AraR	AraR C-terminal winged HTH domain
PF19369			DUF5944	Family of unknown function (DUF5944)
PF19370			DUF5945	Family of unknown function (DUF5945)
PF19371			DUF5946	Family of unknown function (DUF5946)
PF19372			DUF5947	Family of unknown function (DUF5947)
PF19373			DUF5948	Family of unknown function (DUF5948)
PF19374	CL1009	DUF5949-like	DUF5949	Domain of unknown function (DUF5949)
PF19375			DurN	DurN substrate-assisted peptide maturase
PF19376			DUF5951	Family of unknown function (DUF5951)
PF19377			DUF5952	Family of unknown function (DUF5952)
PF19378	CL0961	TsiV_TsiT-like	DUF5953	Domain of unknown function (DUF5953)
PF19379			DUF5954	Family of unknown function (DUF5954)
PF19380			DUF5955	Family of unknown function (DUF5955)
PF19381			DUF5956	Family of unknown function (DUF5956)
PF19382			DUF5957	Family of unknown function (DUF5957)
PF19383			DUF5958	Family of unknown function (DUF5958)
PF19384	CL0609	sPC4_like	DUF5959	Family of unknown function (DUF5959)
PF19385			DUF5960	Family of unknown function (DUF5960)
PF19386			DUF5961	Family of unknown function (DUF5961)
PF19387			DUF5962	Family of unknown function (DUF5962)
PF19388			DUF5963	Family of unknown function (DUF5963)
PF19389			DUF5964	Family of unknown function (DUF5964)
PF19390			DUF5965	Family of unknown function (DUF5965)
PF19391			DUF5966	Family of unknown function (DUF5966)
PF19392	CL0400	GG-leader	DUF5967	Family of unknown function (DUF5967)
PF19393			DUF5968	Family of unknown function (DUF5968)
PF19394			DUF5969	Family of unknown function (DUF5969)
PF19395			DUF5970	Family of unknown function (DUF5970)
PF19397			DUF5972	Family of unknown function (DUF5972)
PF19398			DurB-like	Lantibiotic duramycin B-like
PF19399			DUF5974	Family of unknown function (DUF5974)
PF19400			DUF5975	Family of unknown function (DUF5975)
PF19401			DUF5976	Family of unknown function (DUF5976)
PF19402			RamS	Lanthionine-containing peptide SapB precursor RamS
PF19403	CL0287	Transthyretin	SpaA_2	Prealbumin-like fold domain
PF19404			DUF5977	Family of unknown function (DUF5977)
PF19405			DUF5978	Family of unknown function (DUF5978)
PF19406	CL0159	E-set	PKD_5	PKD-like domain
PF19407	CL0287	Transthyretin	DUF5979	Domain of unknown function (DUF5979)
PF19408	CL0159	E-set	PKD_6	PKD-like domain
PF19409	CL0400	GG-leader	Thiopep_pre	Thiopeptide-type bacteriocin precursor
PF19410	CL0159	E-set	DUF5980	Family of unknown function (DUF5980)
PF19411			Clink	Cell cycle link protein Clink
PF19412			DUF5982	Domain of unknown function (DUF5982)
PF19413	CL0193	MBB	YaiO	YaiO membrane beta barrel domain
PF19414			Astro_p19	Astrovirus p19 protein
PF19415			Astro_1A	Astrovirus transmembrane protein 1A
PF19416			Astro_VPg	Astrovirus VPg protein
PF19417			RnlA_toxin_N	RNase LS, bacterial toxin N-terminal
PF19418			DEPDC5_CTD	DEPDC5 protein C-terminal region
PF19419			DUF5983	Family of unknown function (DUF5983) C-terminal domain
PF19420	CL0197	GME	DDAH_eukar	N,N dimethylarginine dimethylhydrolase, eukaryotic
PF19421			Fry_C	Furry protein C-terminal
PF19422			Ariadne	Ariadne domain
PF19423	CL0020	TPR	E3_UBR4_N	E3 ubiquitin-protein ligase UBR4 N-terminal
PF19424	CL0020	TPR	UNC80	Protein UNC80 central region
PF19425			Csd3_N2	Csd3 second domain
PF19426			MIER1_3_C	Mesoderm induction early response protein 1/3 C-terminal
PF19427	CL0020	TPR	Insc_C	Protein inscuteable C-terminal
PF19428			Sema4F_C	Semaphorin 4F C-terminal domain
PF19429			EVA_Class_A	Evasins Class A
PF19430	CL0266	PH	TBC1D23_C	TBC1 domain family member 23 C-terminal
PF19431			MEKK4_N	MEKK4 N-terminal
PF19432	CL0266	PH	RME-8_N	DNAJ protein RME-8 N-terminal domain
PF19433	CL0159	E-set	NDNF_C	Neuron-derived Neurotrophic Factor C-terminal
PF19434			OPA1_C	Dynamin-like GTPase OPA1 C-terminal
PF19435			IntS14_b-barrel	Integrator complex subunit 14, beta-barrel domain
PF19436			ACS_CODH_B_C	ACS/CODH beta subunit C-terminal
PF19437			VCIP135_N	VCIP135 N-terminal
PF19438			LIN9_C	LIN9 C-terminal
PF19439	CL0266	PH	CLEC16A_C	CLEC16A C-terminal PH-like domain
PF19440	CL0020	TPR	TTC7_N	Tetratricopeptide repeat protein 7 N-terminal
PF19441			ASTN_1_2_N	Astrotactin 1/2 N-terminal
PF19442			CRIM1_C	Cysteine-rich motor neuron 1 protein C-terminal
PF19443			DAHL	DAHL domain
PF19444			MTP_lip_bd	MTP large subunit, lipid-binding domain
PF19445			eIF3h_C	C-terminal region of eIF3h
PF19446			DUF5984	Family of unknown function (DUF5984)
PF19447			DUF5985	Family of unknown function (DUF5985)
PF19448			DUF5986	Family of unknown function (DUF5986)
PF19449			DUF5987	Family of unknown function (DUF5987)
PF19450			DUF5988	Family of unknown function (DUF5988)
PF19451	CL0184	DMT	DUF5989	Family of unknown function (DUF5989)
PF19452			DUF5990	Family of unknown function (DUF5990)
PF19453			DUF5991	Family of unknown function (DUF5991)
PF19454			DUF5992	Family of unknown function (DUF5992)
PF19455			DUF5993	Family of unknown function (DUF5993)
PF19456			MobI	MobI protein
PF19457			DUF5994	Family of unknown function (DUF5994)
PF19458			DUF5995	Family of unknown function (DUF5995)
PF19459			DUF5996	Family of unknown function (DUF5996)
PF19460			DUF5997	Family of unknown function (DUF5997)
PF19461			DUF5998	Family of unknown function (DUF5998)
PF19462			DUF5999	Family of unknown function (DUF5999)
PF19463			DUF6000	Family of unknown function (DUF6000)
PF19464			DUF6001	Family of unknown function (DUF6001)
PF19465	CL0063	NADP_Rossmann	DUF6002	Family of unknown function (DUF6002)
PF19466			DUF6003	Family of unknown function (DUF6003)
PF19467			DUF6004	Family of unknown function (DUF6004)
PF19468	CL0125	Peptidase_CA	DUF6005	DUF6005 N-terminal domain
PF19469			DUF6006	Family of unknown function (DUF6006)
PF19470			DUF6007	Family of unknown function (DUF6007)
PF19471			DUF6008	Family of unknown function (DUF6008)
PF19472			DUF6009	Family of unknown function (DUF6009)
PF19473			DUF6010	Family of unknown function (DUF6010)
PF19474			DUF6011	Family of unknown function (DUF6011)
PF19475			DUF6012	Family of unknown function (DUF6012)
PF19476			DUF6013	Family of unknown function (DUF6013)
PF19477	CL0126	Peptidase_MA	DUF6014	Family of unknown function (DUF6014)
PF19478	CL0698	TrbL	TrbL_2	TrbL/VirB6 plasmid conjugal transfer like protein
PF19479			DUF6015	Family of unknown function (DUF6015)
PF19480	CL0029	Cupin	DUF6016	Domain of unknown function (DUF6016)
PF19481			DUF6017	Family of unknown function (DUF6017)
PF19482			DUF6018	Family of unknown function (DUF6018)
PF19483			DUF6019	Family of unknown function (DUF6019)
PF19484	CL0111	GT-C	DUF6020	Family of unknown function (DUF6020)
PF19485			DUF6021	Family of unknown function (DUF6021)
PF19486			DUF6022	Family of unknown function (DUF6022)
PF19487			DUF6023	Family of unknown function (DUF6023)
PF19488	CL0061	PLP_aminotran	DUF6024	Family of unknown function (DUF6024)
PF19489	CL0037	Lysozyme	SLT_4	Transglycosylase SLT domain
PF19490			DUF6025	Family of unknown function (DUF6025)
PF19491			DUF6026	Family of unknown function (DUF6026)
PF19492			DUF6027	Family of unknown function (DUF6027)
PF19493			Trypco1	Trypsin-co-occurring domain 1
PF19494	CL0193	MBB	DUF6029	Family of unknown function (DUF6029)
PF19495	CL0954	DUF6030-like	DUF6030	Family of unknown function (DUF6030)
PF19496			DUF6031	Family of unknown function (DUF6031)
PF19497	CL0499	O-anti_assembly	DUF6032	Family of unknown function (DUF6032)
PF19498			DUF6033	Protein of unknown function (DUF6033)
PF19499			DUF6034	Family of unknown function (DUF6034)
PF19500	CL0236	PDDEXK	DUF6035	Domain of unknown function (DUF6035)
PF19501	CL0866	ALR_C-like	PcRGLX_1st	PcRGLX-like N-terminal RIFT barrel domain
PF19502	CL0260	NTP_transf	DUF6036	Nucleotidyltransferase of unknown function (DUF6036)
PF19503			DUF6037	Family of unknown function (DUF6037)
PF19504			DUF6038	Family of unknown function (DUF6038)
PF19505	CL0032	Dim_A_B_barrel	DUF6039	Family of unknown function (DUF6039)
PF19506			DUF6040	Family of unknown function (DUF6040)
PF19507			DUF6041	Family of unknown function (DUF6041)
PF19508			DUF6042	Family of unknown function (DUF6042)
PF19509			DUF6043	Family of unknown function (DUF6043)
PF19510	CL0292	LysE	DUF6044	Protein of unknown function (DUF6044)
PF19511	CL0698	TrbL	TrbL_5	Conjugal transfer protein TrbL
PF19512	CL0504	Phage_barrel	DUF6046	Domain of unknown function (DUF6046)
PF19513			DUF6047	Family of unknown function (DUF6047)
PF19514	CL0057	Met_repress	MobC_2	MobC-like protein
PF19515	CL0193	MBB	DUF6048	Domain of unknown function (DUF6048)
PF19516			DUF6049	Family of unknown function (DUF6049)
PF19517			DUF6050	Family of unknown function (DUF6050)
PF19518	CL0023	P-loop_NTPase	RHG35-p190PhoGP_pG1	RHG35/p190RhoGAP, pG1 domain
PF19519	CL0028	AB_hydrolase	DUF6051	Family of unknown function (DUF6051)
PF19520	CL0186	Beta_propeller	Dpp_8_9_N	Dipeptidyl peptidase 8 and 9 N-terminal
PF19522			DUF6052	Family of unknown function (DUF6052)
PF19523			DUF6053	Family of unknown function (DUF6053)
PF19524			DUF6054	Family of unknown function (DUF6054)
PF19525			Ets1_N_flank	Ets1 N-terminal flanking region of Ets domain
PF19526	CL0159	E-set	Slr4	S-layer protein Slr4
PF19527	CL0126	Peptidase_MA	DUF6055	Family of unknown function (DUF6055)
PF19528	CL0111	GT-C	GT_STM0557_N	STM0557-like, N-terminal glycosyltransferase domain
PF19529			DUF6057	Family of unknown function (DUF6057)
PF19530			Ndh2_N	NAD(P)H-quinone oxidoreductase subunit 2 N-terminal
PF19531			DUF6058	Family of unknown function (DUF6058)
PF19532	CL0159	E-set	Ig_TMEM131L_2nd	Transmembrane protein 131-like, second Ig-like domain
PF19533			Rab3-GAP_cat_C	Rab3 GTPase-activating protein catalytic subunit C-terminal
PF19534			DUF6059	Family of unknown function (DUF6059)
PF19535			DUF6060	Family of unknown function (DUF6060)
PF19536			POU2F1_C	POU domain, class 2, transcription factor 1 C-terminal
PF19537			DUF6061	Family of unknown function (DUF6061)
PF19538			DUF6062	Family of unknown function (DUF6062)
PF19539	CL0123	HTH	DUF6063	Family of unknown function (DUF6063)
PF19540			DUF6064	Family of unknown function (DUF6064)
PF19541			DUF6065	Family of unknown function (DUF6065)
PF19542			DUF6066	Family of unknown function (DUF6066)
PF19543	CL0159	E-set	GH123_N	Glycoside hydrolase 123, N-terminal domain
PF19544			DUF6068	Family of unknown function (DUF6068)
PF19545			DUF6069	Family of unknown function (DUF6069)
PF19546			DUF6070	Family of unknown function (DUF6070)
PF19547			DUF6071	Family of unknown function (DUF6071)
PF19548			CHRDL_1_2_C	Chordin-like protein 1/2 C-terminal
PF19549			DUF6072	Family of unknown function (DUF6072)
PF19550			DUF6073	Family of unknown function (DUF6073)
PF19551			DUF6074	Family of unknown function (DUF6074)
PF19552			DUF6075	Family of unknown function (DUF6075)
PF19553			DUF6076	Family of unknown function (DUF6076)
PF19554			DUF6077	Family of unknown function (DUF6077)
PF19555			DUF6078	Family of unknown function (DUF6078)
PF19556			PRTRC_E	PRTRC system protein E
PF19557	CL0023	P-loop_NTPase	BrxC-PglY_N	BrxC/PglY, N-terminal domain
PF19558			DUF6080	Family of unknown function (DUF6080)
PF19559	CL0004	Concanavalin	DUF6081	Family of unknown function (DUF6081)
PF19560			DUF6082	Family of unknown function (DUF6082)
PF19561			DUF6083	Family of unknown function (DUF6083)
PF19562	CL0159	E-set	DUF6084	Family of unknown function (DUF6084)
PF19563			DUF6085	Family of unknown function (DUF6085)
PF19564			DUF6086	Family of unknown function (DUF6086)
PF19565			DUF6087	Family of unknown function (DUF6087)
PF19566	CL0145	Golgi-transport	Snx8_BAR_dom	Sorting nexin 8/Mvp1 BAR domain
PF19567	CL0036	TIM_barrel	CpsB_CapC	Capsular polysaccharide synthesis, CpsB/CapC
PF19568	CL0023	P-loop_NTPase	Spore_III_AA	Sporulation stage III, protein AA
PF19569	CL0209	Bet_v_1_like	START_2	START-like superfamily domain
PF19570	CL0123	HTH	DUF6088	Family of unknown function (DUF6088)
PF19571	CL0070	ACT	ACT_8	ACT domain pair
PF19572	CL0193	MBB	PorV	Type IX secretion system protein PorV
PF19573	CL0193	MBB	DUF6089	Domain of unknown function (DUF6089)
PF19574	CL0048	LolA_LolB	LolA_3	Outer membrane lipoprotein carrier protein LolA-like
PF19575	CL0123	HTH	HTH_58	Helix-turn-helix domain
PF19576	CL0228	Acyltransferase	Acyltransf_2	Acyltransferase
PF19577	CL0193	MBB	DcaP	DcaP outer membrane protein
PF19578			DUF6090	Family of unknown function (DUF6090)
PF19579	CL0225	FtsL	FtsL_2	Bacteriodetes cell division protein (FtsL-like)
PF19580	CL0530	DNase_I-like	Exo_endo_phos_3	Endonuclease/Exonuclease/phosphatase family
PF19581	CL0104	Glyoxalase	Glyoxalase_7	Glyoxalase superfamily protein
PF19582	CL0177	PBP	AdeT1_2	Solute-binding protein AdeT 1/2
PF19583	CL0381	Metallo-HOrase	ODP	ODP family beta lactamase
PF19584	CL0792	MLKL_N-like	MCAfunc	MCAfunc domain
PF19585			DUF6092	Family of unknown function (DUF6092)
PF19586	CL0504	Phage_barrel	DUF6093	Family of unknown function (DUF6093)
PF19587	CL0063	NADP_Rossmann	DUF6094	Uncharacterised methyltransferase family (DUF6094)
PF19588			SxtJ	Saxitoxin biosynthesis operon protein SxtJ
PF19589			DUF6095	Family of unknown function (DUF6095)
PF19590	CL0698	TrbL	TrbL_3	TrbL/VirB6 plasmid conjugal transfer like protein
PF19591			DUF6096	Family of unknown function (DUF6096)
PF19592			DUF6097	Family of unknown function (DUF6097)
PF19593			DUF6098	Family of unknown function (DUF6098)
PF19594			DUF6099	Family of unknown function (DUF6099)
PF19595			DUF6100	Family of unknown function (DUF6100)
PF19596			DUF6101	Family of unknown function (DUF6101)
PF19597	CL0698	TrbL	TrbL_4	Conjugal transfer protein TrbL
PF19598			DUF6103	Family of unknown function (DUF6103)
PF19599			DUF6104	Family of unknown function (DUF6104)
PF19600			DUF6105	Family of unknown function (DUF6105)
PF19601	CL0266	PH	DUF6106	Bacterial PH-like domain (DUF6106)
PF19602			DUF6107	Family of unknown function (DUF6107)
PF19603	CL0945	DUF6108-like	DUF6108	Family of unknown function (DUF6108)
PF19604	CL0020	TPR	DUF6109	Family of unknown function (DUF6109)
PF19605			DUF6110	Family of unknown function (DUF6110)
PF19606			DUF6111	Family of unknown function (DUF6111)
PF19607			DUF6112	Family of unknown function (DUF6112)
PF19608			DUF6113	Family of unknown function (DUF6113)
PF19609			DUF6114	Family of unknown function (DUF6114)
PF19610			DUF6115	Family of unknown function (DUF6115)
PF19611			DUF6116	Family of unknown function (DUF6116)
PF19612			DUF6117	Family of unknown function (DUF6117)
PF19613			DUF6118	Family of unknown function (DUF6118)
PF19614			DUF6119	Family of unknown function (DUF6119)
PF19615			DUF6120	Family of unknown function (DUF6120)
PF19616			DUF6121	Family of unknown function (DUF6121)
PF19617			DUF6122	Family of unknown function (DUF6122)
PF19618			DUF6123	Family of unknown function (DUF6123)
PF19619			DUF6124	Family of unknown function (DUF6124)
PF19620	CL0210	HNOX-like	DUF6125	Family of unknown function (DUF6125)
PF19621			DUF6126	Family of unknown function (DUF6126)
PF19622			DUF6127	Family of unknown function (DUF6127)
PF19623			DUF6128	Family of unknown function (DUF6128)
PF19624			DUF6129	Family of unknown function (DUF6129)
PF19625	CL0159	E-set	DUF6130	Family of unknown function (DUF6130)
PF19626			DUF6131	Family of unknown function (DUF6131)
PF19627			ADNP_N	Activity-dependent neuroprotector homeobox protein N-terminal
PF19628			DUF6132	Family of unknown function (DUF6132)
PF19629			DUF6133	Family of unknown function (DUF6133)
PF19630	CL0048	LolA_LolB	DUF6134	Domain of unknown function (DUF6134)
PF19631			Trypco2	Trypsin-co-occurring domain 2
PF19632			DUF6136	Family of unknown function (DUF6136)
PF19633			SDG2_C	Protein SET DOMAIN GROUP 2 C-terminal
PF19634			DUF6137	Family of unknown function (DUF6137)
PF19635			DUF6138	Family of unknown function (DUF6138)
PF19636			DUF6139	Family of unknown function (DUF6139)
PF19637			DUF6140	Family of unknown function (DUF6140)
PF19638	CL0266	PH	DUF6141	Family of unknown function (DUF6141)
PF19639			DUF6142	Family of unknown function (DUF6142)
PF19640			DUF6143	Family of unknown function (DUF6143)
PF19641			DUF6144	Family of unknown function (DUF6144)
PF19642			DUF6145	Family of unknown function (DUF6145)
PF19643			DUF6146	Family of unknown function (DUF6146)
PF19644			DUF6147	Family of unknown function (DUF6147)
PF19645			DUF6148	Family of unknown function (DUF6148)
PF19646			DUF6149	Family of unknown function (DUF6149)
PF19647			Septknot	7(1) septoil knot domain
PF19648	CL0080	Beta-tent	DUF6151	Family of unknown function (DUF6151)
PF19649			DUF6152	Family of unknown function (DUF6152)
PF19650			DUF6153	Family of unknown function (DUF6153)
PF19651			DUF6154	Family of unknown function (DUF6154)
PF19652			DUF6155	Family of unknown function (DUF6155)
PF19653			DUF6156	Family of unknown function (DUF6156)
PF19654			DUF6157	Family of unknown function (DUF6157)
PF19655			DUF6158	Family of unknown function (DUF6158)
PF19656	CL0855	TMMD-like	DUF6159	Family of unknown function (DUF6159)
PF19657			DUF6160	Family of unknown function (DUF6160)
PF19658			DUF6161	Family of unknown function (DUF6161)
PF19659			DUF6162	Family of unknown function (DUF6162)
PF19660			DUF6163	Family of unknown function (DUF6163)
PF19661			DUF6164	Family of unknown function (DUF6164)
PF19662			DUF6165	Family of unknown function (DUF6165)
PF19663	CL0923	DUF6166	DUF6166	Family of unknown function (DUF6166)
PF19664			DUF6167	Family of unknown function (DUF6167)
PF19665			DUF6168	Family of unknown function (DUF6168)
PF19666			DUF6169	Family of unknown function (DUF6169)
PF19667			DUF6170	Family of unknown function (DUF6170)
PF19668			DUF6171	Family of unknown function (DUF6171)
PF19669			DUF6172	Family of unknown function (DUF6172)
PF19670			DUF6173	Family of unknown function (DUF6173)
PF19671			DUF6174	Family of unknown function (DUF6174)
PF19672	CL0342	TolB_N	DUF6175	Domain of unknown function (DUF6175)
PF19673			DUF6176	Family of unknown function (DUF6176)
PF19674	CL0961	TsiV_TsiT-like	DUF6177	DUF6177, C-terminal domain
PF19675			ORC3_ins	Origin recognition complex subunit 3 insertion domain
PF19676			DUF6178	Family of unknown function (DUF6178)
PF19677			DUF6179	Family of unknown function (DUF6179)
PF19678			DUF6180	Family of unknown function (DUF6180)
PF19679			DUF6181	Family of unknown function (DUF6181)
PF19680			DUF6182	Family of unknown function (DUF6182)
PF19681			DUF6183	Family of unknown function (DUF6183)
PF19682			DUF6184	Family of unknown function (DUF6184)
PF19683			DUF6185	Family of unknown function (DUF6185)
PF19684			DUF6186	Family of unknown function (DUF6186)
PF19685			DUF6187	Family of unknown function (DUF6187)
